season,date,playoff,neutral,status,team1,team2,team1_abbr,team2_abbr,team1_pregame_rating,team2_pregame_rating,team1_winprob,team2_winprob,team1_score,team2_score,team1_postgame_rating,team2_postgame_rating,is_home,gm_no1,gm_no2,win1,EloDiff1,mov_mult1,elo_shift1
1997,1997-07-31,0,0,post,Los Angeles Sparks,Houston Comets,LAS,HOU,1515.006441,1573.120295,0.531455101,0.468544899,57,81,1486.801465,1601.325272,1,NA,NA,NA,NA,NA,NA
1997,1997-07-31,0,0,post,Sacramento Monarchs,Charlotte Sting,SAC,CHA,1386.476197,1517.053459,0.229315524,0.770684476,61,85,1376.243109,1527.286547,0,NA,NA,NA,NA,NA,NA
1997,1997-07-31,0,0,post,Houston Comets,Los Angeles Sparks,HOU,LAS,1573.120295,1515.006441,0.468544899,0.531455101,81,57,1601.325272,1486.801465,0,NA,NA,NA,NA,NA,NA
1997,1997-08-01,0,0,post,Cleveland Rockers,Sacramento Monarchs,CLE,SAC,1552.259511,1376.243109,0.813626528,0.186373472,72,51,1559.600087,1368.902533,1,NA,NA,NA,NA,NA,NA
1997,1997-08-01,0,0,post,New York Liberty,Phoenix Mercury,NYL,PHO,1568.613609,1512.588045,0.686331938,0.313668062,80,70,1576.833395,1504.368259,1,NA,NA,NA,NA,NA,NA
1997,1997-08-01,0,0,post,Las Vegas Aces,Houston Comets,LVA,HOU,1374.882443,1601.325272,0.300904864,0.699095136,74,63,1399.297101,1576.910613,1,NA,NA,NA,NA,NA,NA
1997,1997-08-01,0,0,post,Sacramento Monarchs,Cleveland Rockers,SAC,CLE,1376.243109,1552.259511,0.186373472,0.813626528,51,72,1368.902533,1559.600087,0,NA,NA,NA,NA,NA,NA
1997,1997-08-01,0,0,post,Phoenix Mercury,New York Liberty,PHO,NYL,1512.588045,1568.613609,0.313668062,0.686331938,70,80,1504.368259,1576.833395,0,NA,NA,NA,NA,NA,NA
1997,1997-08-01,0,0,post,Houston Comets,Las Vegas Aces,HOU,LVA,1601.325272,1374.882443,0.699095136,0.300904864,63,74,1576.910613,1399.297101,0,NA,NA,NA,NA,NA,NA
1997,1997-08-02,0,0,post,Los Angeles Sparks,Charlotte Sting,LAS,CHA,1486.801465,1527.286547,0.556622607,0.443377393,70,77,1473.261792,1540.82622,1,NA,NA,NA,NA,NA,NA
1997,1997-08-02,0,0,post,Charlotte Sting,Los Angeles Sparks,CHA,LAS,1527.286547,1486.801465,0.443377393,0.556622607,77,70,1540.82622,1473.261792,0,NA,NA,NA,NA,NA,NA
1997,1997-08-03,0,0,post,Las Vegas Aces,Charlotte Sting,LVA,CHA,1399.297101,1540.82622,0.412366708,0.587633292,73,70,1408.971982,1531.151339,1,NA,NA,NA,NA,NA,NA
1997,1997-08-03,0,0,post,Phoenix Mercury,Sacramento Monarchs,PHO,SAC,1504.368259,1368.902533,0.775619784,0.224380216,83,60,1514.050912,1359.21988,1,NA,NA,NA,NA,NA,NA
1997,1997-08-03,0,0,post,Charlotte Sting,Las Vegas Aces,CHA,LVA,1540.82622,1399.297101,0.587633292,0.412366708,70,73,1531.151339,1408.971982,0,NA,NA,NA,NA,NA,NA
1997,1997-08-03,0,0,post,Sacramento Monarchs,Phoenix Mercury,SAC,PHO,1368.902533,1504.368259,0.224380216,0.775619784,60,83,1359.21988,1514.050912,0,NA,NA,NA,NA,NA,NA
1997,1997-08-04,0,0,post,Cleveland Rockers,Houston Comets,CLE,HOU,1559.600087,1576.910613,0.589250929,0.410749071,66,76,1541.574168,1594.936532,1,NA,NA,NA,NA,NA,NA
1997,1997-08-04,0,0,post,New York Liberty,Los Angeles Sparks,NYL,LAS,1576.833395,1473.261792,0.742063826,0.257936174,50,67,1541.160337,1508.93485,1,NA,NA,NA,NA,NA,NA
1997,1997-08-04,0,0,post,Houston Comets,Cleveland Rockers,HOU,CLE,1576.910613,1559.600087,0.410749071,0.589250929,76,66,1594.936532,1541.574168,0,NA,NA,NA,NA,NA,NA
1997,1997-08-04,0,0,post,Los Angeles Sparks,New York Liberty,LAS,NYL,1473.261792,1576.833395,0.257936174,0.742063826,67,50,1508.93485,1541.160337,0,NA,NA,NA,NA,NA,NA
1997,1997-08-05,0,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1514.050912,1408.971982,0.743721132,0.256278868,78,46,1528.37603,1394.646864,1,NA,NA,NA,NA,NA,NA
1997,1997-08-05,0,0,post,Sacramento Monarchs,Charlotte Sting,SAC,CHA,1359.21988,1531.151339,0.37070349,0.62929651,77,64,1382.523523,1507.847696,1,NA,NA,NA,NA,NA,NA
1997,1997-08-05,0,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1408.971982,1514.050912,0.256278868,0.743721132,46,78,1394.646864,1528.37603,0,NA,NA,NA,NA,NA,NA
1997,1997-08-05,0,0,post,Charlotte Sting,Sacramento Monarchs,CHA,SAC,1531.151339,1359.21988,0.62929651,0.37070349,64,77,1507.847696,1382.523523,0,NA,NA,NA,NA,NA,NA
1997,1997-08-06,0,0,post,Houston Comets,Phoenix Mercury,HOU,PHO,1594.936532,1528.37603,0.699237611,0.300762389,74,70,1599.703574,1523.608988,1,NA,NA,NA,NA,NA,NA
1997,1997-08-06,0,0,post,Cleveland Rockers,Los Angeles Sparks,CLE,LAS,1541.574168,1508.93485,0.656650727,0.343349273,84,87,1530.277145,1520.231872,1,NA,NA,NA,NA,NA,NA
1997,1997-08-06,0,0,post,Phoenix Mercury,Houston Comets,PHO,HOU,1528.37603,1594.936532,0.300762389,0.699237611,70,74,1523.608988,1599.703574,0,NA,NA,NA,NA,NA,NA
1997,1997-08-06,0,0,post,Los Angeles Sparks,Cleveland Rockers,LAS,CLE,1508.93485,1541.574168,0.343349273,0.656650727,87,84,1520.231872,1530.277145,0,NA,NA,NA,NA,NA,NA
1997,1997-08-07,0,0,post,Sacramento Monarchs,Las Vegas Aces,SAC,LVA,1382.523523,1394.646864,0.59645829,0.40354171,93,78,1396.952597,1380.21779,1,NA,NA,NA,NA,NA,NA
1997,1997-08-07,0,0,post,Las Vegas Aces,Sacramento Monarchs,LVA,SAC,1394.646864,1382.523523,0.40354171,0.59645829,78,93,1380.21779,1396.952597,0,NA,NA,NA,NA,NA,NA
1997,1997-08-08,0,0,post,Houston Comets,Los Angeles Sparks,HOU,LAS,1599.703574,1520.231872,0.714632971,0.285367029,72,71,1602.567767,1517.36768,1,NA,NA,NA,NA,NA,NA
1997,1997-08-08,0,0,post,Charlotte Sting,Phoenix Mercury,CHA,PHO,1507.847696,1523.608988,0.591407684,0.408592316,79,59,1525.671688,1505.784996,1,NA,NA,NA,NA,NA,NA
1997,1997-08-08,0,0,post,Los Angeles Sparks,Houston Comets,LAS,HOU,1520.231872,1599.703574,0.285367029,0.714632971,71,72,1517.36768,1602.567767,0,NA,NA,NA,NA,NA,NA
1997,1997-08-08,0,0,post,Phoenix Mercury,Charlotte Sting,PHO,CHA,1523.608988,1507.847696,0.408592316,0.591407684,59,79,1505.784996,1525.671688,0,NA,NA,NA,NA,NA,NA
1997,1997-08-09,0,0,post,Sacramento Monarchs,New York Liberty,SAC,NYL,1396.952597,1541.160337,0.408635392,0.591364608,76,69,1411.636905,1526.476029,1,NA,NA,NA,NA,NA,NA
1997,1997-08-09,0,0,post,New York Liberty,Sacramento Monarchs,NYL,SAC,1541.160337,1396.952597,0.591364608,0.408635392,69,76,1526.476029,1411.636905,0,NA,NA,NA,NA,NA,NA
1997,1997-08-10,0,0,post,Las Vegas Aces,Cleveland Rockers,LVA,CLE,1380.21779,1530.277145,0.400521162,0.599478838,59,74,1365.920399,1544.574536,1,NA,NA,NA,NA,NA,NA
1997,1997-08-10,0,0,post,Charlotte Sting,Houston Comets,CHA,HOU,1525.671688,1602.567767,0.504466783,0.495533217,62,72,1510.976885,1617.26257,1,NA,NA,NA,NA,NA,NA
1997,1997-08-10,0,0,post,Cleveland Rockers,Las Vegas Aces,CLE,LVA,1530.277145,1380.21779,0.599478838,0.400521162,74,59,1544.574536,1365.920399,0,NA,NA,NA,NA,NA,NA
1997,1997-08-10,0,0,post,Houston Comets,Charlotte Sting,HOU,CHA,1602.567767,1525.671688,0.495533217,0.504466783,72,62,1617.26257,1510.976885,0,NA,NA,NA,NA,NA,NA
1997,1997-08-11,0,0,post,Phoenix Mercury,New York Liberty,PHO,NYL,1505.784996,1526.476029,0.584532954,0.415467046,77,67,1517.310393,1514.950631,1,NA,NA,NA,NA,NA,NA
1997,1997-08-11,0,0,post,Houston Comets,Las Vegas Aces,HOU,LVA,1617.26257,1365.920399,0.870722139,0.129277861,76,56,1621.949488,1361.233481,1,NA,NA,NA,NA,NA,NA
1997,1997-08-11,0,0,post,Sacramento Monarchs,Cleveland Rockers,SAC,CLE,1411.636905,1544.574536,0.424400749,0.575599251,81,76,1423.480464,1532.730978,1,NA,NA,NA,NA,NA,NA
1997,1997-08-11,0,0,post,New York Liberty,Phoenix Mercury,NYL,PHO,1526.476029,1505.784996,0.415467046,0.584532954,67,77,1514.950631,1517.310393,0,NA,NA,NA,NA,NA,NA
1997,1997-08-11,0,0,post,Las Vegas Aces,Houston Comets,LVA,HOU,1365.920399,1617.26257,0.129277861,0.870722139,56,76,1361.233481,1621.949488,0,NA,NA,NA,NA,NA,NA
1997,1997-08-11,0,0,post,Cleveland Rockers,Sacramento Monarchs,CLE,SAC,1544.574536,1411.636905,0.575599251,0.424400749,76,81,1532.730978,1423.480464,0,NA,NA,NA,NA,NA,NA
1997,1997-08-13,0,0,post,Charlotte Sting,Sacramento Monarchs,CHA,SAC,1510.976885,1423.480464,0.72395931,0.27604069,68,51,1520.960364,1413.496985,1,NA,NA,NA,NA,NA,NA
1997,1997-08-13,0,0,post,Phoenix Mercury,Cleveland Rockers,PHO,CLE,1517.310393,1532.730978,0.59188153,0.40811847,61,55,1525.712732,1524.328639,1,NA,NA,NA,NA,NA,NA
1997,1997-08-13,0,0,post,Sacramento Monarchs,Charlotte Sting,SAC,CHA,1423.480464,1510.976885,0.27604069,0.72395931,51,68,1413.496985,1520.960364,0,NA,NA,NA,NA,NA,NA
1997,1997-08-13,0,0,post,Cleveland Rockers,Phoenix Mercury,CLE,PHO,1532.730978,1517.310393,0.40811847,0.59188153,55,61,1524.328639,1525.712732,0,NA,NA,NA,NA,NA,NA
1997,1997-08-14,0,0,post,New York Liberty,Sacramento Monarchs,NYL,SAC,1514.950631,1413.496985,0.739723349,0.260276651,79,63,1523.897428,1404.550188,1,NA,NA,NA,NA,NA,NA
1997,1997-08-14,0,0,post,Sacramento Monarchs,New York Liberty,SAC,NYL,1413.496985,1514.950631,0.260276651,0.739723349,63,79,1404.550188,1523.897428,0,NA,NA,NA,NA,NA,NA
1997,1997-08-15,0,0,post,Charlotte Sting,Houston Comets,CHA,HOU,1520.960364,1621.949488,0.469830914,0.530169086,80,71,1535.656747,1607.253106,1,NA,NA,NA,NA,NA,NA
1997,1997-08-15,0,0,post,Las Vegas Aces,Los Angeles Sparks,LVA,LAS,1361.233481,1517.36768,0.392154778,0.607845222,64,74,1350.492808,1528.108353,1,NA,NA,NA,NA,NA,NA
1997,1997-08-15,0,0,post,Houston Comets,Charlotte Sting,HOU,CHA,1621.949488,1520.960364,0.530169086,0.469830914,71,80,1607.253106,1535.656747,0,NA,NA,NA,NA,NA,NA
1997,1997-08-15,0,0,post,Los Angeles Sparks,Las Vegas Aces,LAS,LVA,1517.36768,1361.233481,0.607845222,0.392154778,74,64,1528.108353,1350.492808,0,NA,NA,NA,NA,NA,NA
1997,1997-08-16,0,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1525.712732,1350.492808,0.812930282,0.187069718,71,63,1529.662072,1346.543468,1,NA,NA,NA,NA,NA,NA
1997,1997-08-16,0,0,post,Cleveland Rockers,Charlotte Sting,CLE,CHA,1524.328639,1535.656747,0.597559641,0.402440359,81,49,1548.809461,1511.175925,1,NA,NA,NA,NA,NA,NA
1997,1997-08-16,0,0,post,New York Liberty,Houston Comets,NYL,HOU,1523.897428,1607.253106,0.495170942,0.504829058,55,70,1505.280604,1625.86993,1,NA,NA,NA,NA,NA,NA
1997,1997-08-16,0,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1350.492808,1525.712732,0.187069718,0.812930282,63,71,1346.543468,1529.662072,0,NA,NA,NA,NA,NA,NA
1997,1997-08-16,0,0,post,Charlotte Sting,Cleveland Rockers,CHA,CLE,1535.656747,1524.328639,0.402440359,0.597559641,49,81,1511.175925,1548.809461,0,NA,NA,NA,NA,NA,NA
1997,1997-08-16,0,0,post,Houston Comets,New York Liberty,HOU,NYL,1607.253106,1523.897428,0.504829058,0.495170942,70,55,1625.86993,1505.280604,0,NA,NA,NA,NA,NA,NA
1997,1997-08-17,0,0,post,Los Angeles Sparks,Phoenix Mercury,LAS,PHO,1528.108353,1529.662072,0.611013186,0.388986814,75,66,1538.084036,1519.686388,1,NA,NA,NA,NA,NA,NA
1997,1997-08-17,0,0,post,Phoenix Mercury,Los Angeles Sparks,PHO,LAS,1529.662072,1528.108353,0.388986814,0.611013186,66,75,1519.686388,1538.084036,0,NA,NA,NA,NA,NA,NA
1997,1997-08-18,0,0,post,Las Vegas Aces,New York Liberty,LVA,NYL,1346.543468,1505.280604,0.388588949,0.611411051,81,75,1360.671436,1491.152636,1,NA,NA,NA,NA,NA,NA
1997,1997-08-18,0,0,post,Houston Comets,Charlotte Sting,HOU,CHA,1625.86993,1511.175925,0.754127582,0.245872418,77,69,1631.278157,1505.767698,1,NA,NA,NA,NA,NA,NA
1997,1997-08-18,0,0,post,New York Liberty,Las Vegas Aces,NYL,LVA,1505.280604,1346.543468,0.611411051,0.388588949,75,81,1491.152636,1360.671436,0,NA,NA,NA,NA,NA,NA
1997,1997-08-18,0,0,post,Charlotte Sting,Houston Comets,CHA,HOU,1511.175925,1625.86993,0.245872418,0.754127582,69,77,1505.767698,1631.278157,0,NA,NA,NA,NA,NA,NA
1997,1997-08-19,0,0,post,Los Angeles Sparks,New York Liberty,LAS,NYL,1538.084036,1491.152636,0.674953571,0.325046429,78,76,1542.076269,1487.160403,1,NA,NA,NA,NA,NA,NA
1997,1997-08-19,0,0,post,Sacramento Monarchs,Phoenix Mercury,SAC,PHO,1404.550188,1519.686388,0.449606622,0.550393378,54,69,1388.064452,1536.172124,1,NA,NA,NA,NA,NA,NA
1997,1997-08-19,0,0,post,New York Liberty,Los Angeles Sparks,NYL,LAS,1491.152636,1538.084036,0.325046429,0.674953571,76,78,1487.160403,1542.076269,0,NA,NA,NA,NA,NA,NA
1997,1997-08-19,0,0,post,Phoenix Mercury,Sacramento Monarchs,PHO,SAC,1519.686388,1404.550188,0.550393378,0.449606622,69,54,1536.172124,1388.064452,0,NA,NA,NA,NA,NA,NA
1997,1997-08-20,0,0,post,Las Vegas Aces,Charlotte Sting,LVA,CHA,1360.671436,1505.767698,0.407399982,0.592600018,56,66,1349.419561,1517.019574,1,NA,NA,NA,NA,NA,NA
1997,1997-08-20,0,0,post,Houston Comets,Cleveland Rockers,HOU,CLE,1631.278157,1548.809461,0.718138169,0.281861831,75,76,1621.936562,1558.151055,1,NA,NA,NA,NA,NA,NA
1997,1997-08-20,0,0,post,Charlotte Sting,Las Vegas Aces,CHA,LVA,1505.767698,1360.671436,0.592600018,0.407399982,66,56,1517.019574,1349.419561,0,NA,NA,NA,NA,NA,NA
1997,1997-08-20,0,0,post,Cleveland Rockers,Houston Comets,CLE,HOU,1548.809461,1631.278157,0.281861831,0.718138169,76,75,1558.151055,1621.936562,0,NA,NA,NA,NA,NA,NA
1997,1997-08-21,0,0,post,Los Angeles Sparks,Sacramento Monarchs,LAS,SAC,1542.076269,1388.064452,0.793651883,0.206348117,88,77,1547.435129,1382.705593,1,NA,NA,NA,NA,NA,NA
1997,1997-08-21,0,0,post,Phoenix Mercury,Charlotte Sting,PHO,CHA,1536.172124,1517.019574,0.638940359,0.361059641,78,63,1548.782925,1504.408773,1,NA,NA,NA,NA,NA,NA
1997,1997-08-21,0,0,post,Sacramento Monarchs,Los Angeles Sparks,SAC,LAS,1388.064452,1542.076269,0.206348117,0.793651883,77,88,1382.705593,1547.435129,0,NA,NA,NA,NA,NA,NA
1997,1997-08-21,0,0,post,Charlotte Sting,Phoenix Mercury,CHA,PHO,1517.019574,1536.172124,0.361059641,0.638940359,63,78,1504.408773,1548.782925,0,NA,NA,NA,NA,NA,NA
1997,1997-08-22,0,0,post,Cleveland Rockers,New York Liberty,CLE,NYL,1558.151055,1487.160403,0.704573392,0.295426608,72,71,1561.134164,1484.177294,1,NA,NA,NA,NA,NA,NA
1997,1997-08-22,0,0,post,New York Liberty,Cleveland Rockers,NYL,CLE,1487.160403,1558.151055,0.295426608,0.704573392,71,72,1484.177294,1561.134164,0,NA,NA,NA,NA,NA,NA
1997,1997-08-23,0,0,post,Houston Comets,Sacramento Monarchs,HOU,SAC,1621.936562,1382.705593,0.862669495,0.137330505,58,68,1588.272697,1416.369458,1,NA,NA,NA,NA,NA,NA
1997,1997-08-23,0,0,post,Phoenix Mercury,Los Angeles Sparks,PHO,LAS,1548.782925,1547.435129,0.614975523,0.385024477,73,68,1555.906132,1540.311921,1,NA,NA,NA,NA,NA,NA
1997,1997-08-23,0,0,post,New York Liberty,Cleveland Rockers,NYL,CLE,1484.177294,1561.134164,0.504379304,0.495620696,79,72,1495.823653,1549.487805,1,NA,NA,NA,NA,NA,NA
1997,1997-08-23,0,0,post,Charlotte Sting,Las Vegas Aces,CHA,LVA,1504.408773,1349.419561,0.794571779,0.205428221,70,52,1511.783043,1342.045291,1,NA,NA,NA,NA,NA,NA
1997,1997-08-23,0,0,post,Sacramento Monarchs,Houston Comets,SAC,HOU,1382.705593,1621.936562,0.137330505,0.862669495,68,58,1416.369458,1588.272697,0,NA,NA,NA,NA,NA,NA
1997,1997-08-23,0,0,post,Los Angeles Sparks,Phoenix Mercury,LAS,PHO,1547.435129,1548.782925,0.385024477,0.614975523,68,73,1540.311921,1555.906132,0,NA,NA,NA,NA,NA,NA
1997,1997-08-23,0,0,post,Cleveland Rockers,New York Liberty,CLE,NYL,1561.134164,1484.177294,0.495620696,0.504379304,72,79,1549.487805,1495.823653,0,NA,NA,NA,NA,NA,NA
1997,1997-08-23,0,0,post,Las Vegas Aces,Charlotte Sting,LVA,CHA,1349.419561,1504.408773,0.205428221,0.794571779,52,70,1342.045291,1511.783043,0,NA,NA,NA,NA,NA,NA
1997,1997-08-27,1,0,post,Phoenix Mercury,New York Liberty,PHO,NYL,1555.906132,1495.823653,0.732623561,0.267376439,41,59,1519.573548,1532.156238,1,NA,NA,NA,NA,NA,NA
1997,1997-08-27,1,0,post,Houston Comets,Charlotte Sting,HOU,CHA,1588.272697,1511.783043,0.755106167,0.244893833,70,54,1596.608275,1503.447464,1,NA,NA,NA,NA,NA,NA
1997,1997-08-27,1,0,post,New York Liberty,Phoenix Mercury,NYL,PHO,1495.823653,1555.906132,0.267376439,0.732623561,59,41,1532.156238,1519.573548,0,NA,NA,NA,NA,NA,NA
1997,1997-08-27,1,0,post,Charlotte Sting,Houston Comets,CHA,HOU,1511.783043,1588.272697,0.244893833,0.755106167,54,70,1503.447464,1596.608275,0,NA,NA,NA,NA,NA,NA
1997,1997-08-29,1,0,post,Houston Comets,New York Liberty,HOU,NYL,1596.608275,1532.156238,0.7387373,0.2612627,65,51,1604.829485,1523.935028,1,NA,NA,NA,NA,NA,NA
1997,1997-08-29,1,0,post,New York Liberty,Houston Comets,NYL,HOU,1532.156238,1596.608275,0.2612627,0.7387373,51,65,1523.935028,1604.829485,0,NA,NA,NA,NA,NA,NA
1998,1998-06-10,0,0,post,Charlotte Sting,Washington Mystics,CHA,WAS,1501.723732,1300,0.835033878,0.164966122,83,57,1509.156311,1292.567422,1,NA,NA,NA,NA,NA,NA
1998,1998-06-10,0,0,post,Las Vegas Aces,Los Angeles Sparks,LVA,LAS,1421.022645,1520.155961,0.472492748,0.527507252,83,89,1410.946633,1530.231973,1,NA,NA,NA,NA,NA,NA
1998,1998-06-10,0,0,post,Sacramento Monarchs,Phoenix Mercury,SAC,PHO,1458.184729,1509.786774,0.540777175,0.459222825,70,73,1449.522765,1518.448738,1,NA,NA,NA,NA,NA,NA
1998,1998-06-10,0,0,post,Cleveland Rockers,New York Liberty,CLE,NYL,1524.743902,1511.967514,0.630430434,0.369569566,78,71,1532.8479,1503.863517,1,NA,NA,NA,NA,NA,NA
1998,1998-06-10,0,0,post,Washington Mystics,Charlotte Sting,WAS,CHA,1300,1501.723732,0.164966122,0.835033878,57,83,1292.567422,1509.156311,0,NA,NA,NA,NA,NA,NA
1998,1998-06-10,0,0,post,Los Angeles Sparks,Las Vegas Aces,LAS,LVA,1520.155961,1421.022645,0.527507252,0.472492748,89,83,1530.231973,1410.946633,0,NA,NA,NA,NA,NA,NA
1998,1998-06-10,0,0,post,Phoenix Mercury,Sacramento Monarchs,PHO,SAC,1509.786774,1458.184729,0.459222825,0.540777175,73,70,1518.448738,1449.522765,0,NA,NA,NA,NA,NA,NA
1998,1998-06-10,0,0,post,New York Liberty,Cleveland Rockers,NYL,CLE,1511.967514,1524.743902,0.369569566,0.630430434,71,78,1503.863517,1532.8479,0,NA,NA,NA,NA,NA,NA
1998,1998-06-12,0,0,post,Las Vegas Aces,Washington Mystics,LVA,WAS,1410.946633,1292.567422,0.758039781,0.241960219,78,77,1413.30992,1290.204135,1,NA,NA,NA,NA,NA,NA
1998,1998-06-12,0,0,post,Dallas Wings,Charlotte Sting,DAL,CHA,1300,1509.156311,0.322242871,0.677757129,69,78,1292.039844,1517.116467,1,NA,NA,NA,NA,NA,NA
1998,1998-06-12,0,0,post,Houston Comets,New York Liberty,HOU,NYL,1552.414742,1503.863517,0.676995931,0.323004069,73,62,1561.444878,1494.833381,1,NA,NA,NA,NA,NA,NA
1998,1998-06-12,0,0,post,Washington Mystics,Las Vegas Aces,WAS,LVA,1292.567422,1410.946633,0.241960219,0.758039781,77,78,1290.204135,1413.30992,0,NA,NA,NA,NA,NA,NA
1998,1998-06-12,0,0,post,Charlotte Sting,Dallas Wings,CHA,DAL,1509.156311,1300,0.677757129,0.322242871,78,69,1517.116467,1292.039844,0,NA,NA,NA,NA,NA,NA
1998,1998-06-12,0,0,post,New York Liberty,Houston Comets,NYL,HOU,1503.863517,1552.414742,0.323004069,0.676995931,62,73,1494.833381,1561.444878,0,NA,NA,NA,NA,NA,NA
1998,1998-06-13,0,0,post,Phoenix Mercury,Los Angeles Sparks,PHO,LAS,1518.448738,1530.231973,0.596929436,0.403070564,70,60,1529.554688,1519.126023,1,NA,NA,NA,NA,NA,NA
1998,1998-06-13,0,0,post,Los Angeles Sparks,Phoenix Mercury,LAS,PHO,1530.231973,1518.448738,0.403070564,0.596929436,60,70,1519.126023,1529.554688,0,NA,NA,NA,NA,NA,NA
1998,1998-06-14,0,0,post,Las Vegas Aces,New York Liberty,LVA,NYL,1413.30992,1494.833381,0.497807578,0.502192422,71,60,1428.812321,1479.330979,1,NA,NA,NA,NA,NA,NA
1998,1998-06-14,0,0,post,Phoenix Mercury,Washington Mystics,PHO,WAS,1529.554688,1290.204135,0.862751028,0.137248972,69,54,1533.675796,1286.083027,1,NA,NA,NA,NA,NA,NA
1998,1998-06-14,0,0,post,Dallas Wings,Cleveland Rockers,DAL,CLE,1292.039844,1532.8479,0.283800836,0.716199164,85,96,1284.287108,1540.600635,1,NA,NA,NA,NA,NA,NA
1998,1998-06-14,0,0,post,Charlotte Sting,Houston Comets,CHA,HOU,1517.116467,1561.444878,0.551155918,0.448844082,65,79,1496.68478,1581.876566,1,NA,NA,NA,NA,NA,NA
1998,1998-06-14,0,0,post,New York Liberty,Las Vegas Aces,NYL,LVA,1494.833381,1413.30992,0.502192422,0.497807578,60,71,1479.330979,1428.812321,0,NA,NA,NA,NA,NA,NA
1998,1998-06-14,0,0,post,Washington Mystics,Phoenix Mercury,WAS,PHO,1290.204135,1529.554688,0.137248972,0.862751028,54,69,1286.083027,1533.675796,0,NA,NA,NA,NA,NA,NA
1998,1998-06-14,0,0,post,Cleveland Rockers,Dallas Wings,CLE,DAL,1532.8479,1292.039844,0.716199164,0.283800836,96,85,1540.600635,1284.287108,0,NA,NA,NA,NA,NA,NA
1998,1998-06-14,0,0,post,Houston Comets,Charlotte Sting,HOU,CHA,1561.444878,1517.116467,0.448844082,0.551155918,79,65,1581.876566,1496.68478,0,NA,NA,NA,NA,NA,NA
1998,1998-06-15,0,0,post,Sacramento Monarchs,Los Angeles Sparks,SAC,LAS,1449.522765,1519.126023,0.51495765,0.48504235,73,69,1458.041156,1510.607631,1,NA,NA,NA,NA,NA,NA
1998,1998-06-15,0,0,post,Los Angeles Sparks,Sacramento Monarchs,LAS,SAC,1519.126023,1449.522765,0.48504235,0.51495765,69,73,1510.607631,1458.041156,0,NA,NA,NA,NA,NA,NA
1998,1998-06-17,0,0,post,Charlotte Sting,Dallas Wings,CHA,DAL,1496.68478,1284.287108,0.843324667,0.156675333,71,67,1498.933262,1282.038626,1,NA,NA,NA,NA,NA,NA
1998,1998-06-17,0,0,post,Sacramento Monarchs,New York Liberty,SAC,NYL,1458.041156,1479.330979,0.583695614,0.416304386,48,64,1433.932186,1503.439949,1,NA,NA,NA,NA,NA,NA
1998,1998-06-17,0,0,post,Houston Comets,Cleveland Rockers,HOU,CLE,1581.876566,1540.600635,0.667770904,0.332229096,87,69,1594.791584,1527.685616,1,NA,NA,NA,NA,NA,NA
1998,1998-06-17,0,0,post,Dallas Wings,Charlotte Sting,DAL,CHA,1284.287108,1496.68478,0.156675333,0.843324667,67,71,1282.038626,1498.933262,0,NA,NA,NA,NA,NA,NA
1998,1998-06-17,0,0,post,New York Liberty,Sacramento Monarchs,NYL,SAC,1479.330979,1458.041156,0.416304386,0.583695614,64,48,1503.439949,1433.932186,0,NA,NA,NA,NA,NA,NA
1998,1998-06-17,0,0,post,Cleveland Rockers,Houston Comets,CLE,HOU,1540.600635,1581.876566,0.332229096,0.667770904,69,87,1527.685616,1594.791584,0,NA,NA,NA,NA,NA,NA
1998,1998-06-18,0,0,post,Washington Mystics,Las Vegas Aces,WAS,LVA,1286.083027,1428.812321,0.410693593,0.589306407,85,76,1302.993011,1411.902338,1,NA,NA,NA,NA,NA,NA
1998,1998-06-18,0,0,post,Los Angeles Sparks,New York Liberty,LAS,NYL,1510.607631,1503.439949,0.622876962,0.377123038,78,75,1516.126181,1497.9214,1,NA,NA,NA,NA,NA,NA
1998,1998-06-18,0,0,post,Las Vegas Aces,Washington Mystics,LVA,WAS,1428.812321,1286.083027,0.589306407,0.410693593,76,85,1411.902338,1302.993011,0,NA,NA,NA,NA,NA,NA
1998,1998-06-18,0,0,post,New York Liberty,Los Angeles Sparks,NYL,LAS,1503.439949,1510.607631,0.377123038,0.622876962,75,78,1497.9214,1516.126181,0,NA,NA,NA,NA,NA,NA
1998,1998-06-19,0,0,post,Cleveland Rockers,Dallas Wings,CLE,DAL,1527.685616,1282.038626,0.866986729,0.133013271,68,66,1529.113257,1280.610986,1,NA,NA,NA,NA,NA,NA
1998,1998-06-19,0,0,post,Sacramento Monarchs,Houston Comets,SAC,HOU,1433.932186,1594.791584,0.385690388,0.614309612,68,79,1422.763146,1605.960624,1,NA,NA,NA,NA,NA,NA
1998,1998-06-19,0,0,post,Dallas Wings,Cleveland Rockers,DAL,CLE,1282.038626,1527.685616,0.133013271,0.866986729,66,68,1280.610986,1529.113257,0,NA,NA,NA,NA,NA,NA
1998,1998-06-19,0,0,post,Houston Comets,Sacramento Monarchs,HOU,SAC,1594.791584,1433.932186,0.614309612,0.385690388,79,68,1605.960624,1422.763146,0,NA,NA,NA,NA,NA,NA
