Player ID,Year,Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/40,erO,erD,erT,Wins Added,W/40 gm,W/40 min
stinsan01w,1998,Andrea Stinson,CHA,G,30,1046,30,1046,19.6,0.491,0.453,0.249,0.242,3.4,8.1,25.6,2.8,1.1,14.4,23.7,100,93,2.5,1.7,4.2,0.161,1.570127127,1.194837538,2.764964666,4.195398229,5.593864305,0.160435879
reidtr01w,1998,Tracy Reid,CHA,F,30,966,30,966,18.3,0.53,0.487,0.006,0.584,7.7,10,9.4,2.2,1,15.4,22.1,101,94,2.3,1.3,3.6,0.149,1.328399095,-0.050309261,1.278089834,3.089899266,4.119865688,0.127946139
bullevi01w,1998,Vicky Bullett,CHA,F,30,947,30,947,20.6,0.493,0.447,0.071,0.234,8.1,12.6,9.8,3.8,3.9,13.7,23,98,87,1.8,2.3,4.2,0.175,0.516089731,3.762936859,4.27902659,4.581578518,6.108771357,0.193519684
suberto01w,1998,Tora Suber,CHA,G,30,682,30,682,11,0.441,0.411,0.627,0.249,2.2,4.8,21.7,2.4,0.1,17.7,17,92,96,0.4,0.7,1.1,0.066,-0.57749895,-0.52546074,-1.10295969,1.294397915,1.725863887,0.075917766
mannish01w,1998,Sharon Manning,CHA,F-C,30,575,30,575,15.8,0.497,0.44,0.015,0.493,12.9,17.8,9.3,3,1,20.9,16.6,96,89,0.7,1.3,2,0.141,0.001115342,1.575900714,1.577016056,1.933121017,2.577494689,0.134477984
mapprh01w,1998,Rhonda Mapp,CHA,C,21,456,21,456,19.7,0.557,0.509,0.061,0.366,9.5,12,15,1.5,1.4,17,23.3,104,94,1.4,0.6,2,0.179,1.961101079,-1.000237549,0.96086353,1.379564381,1.839419175,0.121014419
smithch01w,1998,Christy Smith,CHA,G,24,448,24,448,8.3,0.531,0.48,0.76,0.267,0.8,4.7,26.2,1.2,0,36.4,13.6,86,98,-0.1,0.3,0.3,0.022,-1.37577649,-2.67044202,-4.04621851,0.12997089,0.17329452,0.011604544
congran01w,1998,Andrea Congreaves,CHA,F-C,24,372,24,372,15.4,0.576,0.525,0.63,0.259,6,11.8,17,1.6,1.1,20.3,14.1,108,93,0.9,0.5,1.5,0.161,0.864085647,-0.449795035,0.414290612,1.01436254,1.352483386,0.109071241
johnspo01w,1998,Pollyanna Johns Kimbrough,CHA,C,24,180,24,180,16.4,0.541,0.489,0,0.622,9.7,12.7,6.1,0.9,0.9,13.6,17.1,107,96,0.5,0.2,0.7,0.152,0.66798781,-1.862805732,-1.194817922,0.332597564,0.443463418,0.07391057
chaseso01w,1998,Sonia Chase,CHA,G,23,166,23,166,8.1,0.555,0.5,0,0.214,3.7,5.2,13.5,1.6,0,29.8,12.2,91,98,0.1,0.1,0.2,0.046,-1.561450714,-2.263973681,-3.825424395,0.068180854,0.090907806,0.016429121
paschti01w,1998,Tia Paschal,CHA,F,20,110,20,110,6.2,0.341,0.311,0.108,0.162,4.5,8.4,14.5,3.9,0,21.7,21.4,68,91,-0.4,0.2,-0.2,-0.055,-5.732528974,0.653006793,-5.079522181,-0.030179052,-0.040238736,-0.010974201
bouchke01w,1998,Kelly Boucher,CHA,F,9,52,9,52,4.6,0.298,0.233,0.4,0.267,4.8,15.4,6.3,1,0,15.2,17.6,67,92,-0.1,0.1,-0.1,-0.043,-7.389552553,-1.283279379,-8.672831932,-0.116339213,-0.155118951,-0.089491703
nemcoev01w,1998,Eva Nemcova,CLE,F,30,972,30,972,16,0.568,0.516,0.221,0.267,4.3,7.7,13.1,1.8,1.8,16.9,18.7,104,96,2.4,1,3.3,0.137,1.361161327,-0.322417325,1.038744001,2.945188501,3.926918002,0.121201173
mcconsu01w,1998,Suzie McConnell Serio,CLE,G,28,882,28,882,15.2,0.58,0.537,0.403,0.398,1.3,4.7,35.3,3,0.5,33.5,17,95,96,1.1,0.9,2.1,0.093,2.039513718,-0.039450862,2.000062856,3.129945561,4.173260748,0.141947644
braxtja01w,1998,Janice Braxton,CLE,F,30,840,30,840,18.5,0.561,0.5,0.028,0.468,6.5,13.5,16.5,3.3,1.5,20.3,18.9,102,90,1.9,1.7,3.6,0.171,1.335039667,2.076448563,3.41148823,3.620567615,4.827423486,0.172407982
fijalis01w,1998,Isabelle Fijalkowski,CLE,F-C,28,806,28,806,20.9,0.611,0.554,0.037,0.397,10.8,16.1,15,1.1,2.8,20.5,23.6,106,93,2.8,1.2,4,0.2,1.896790128,-0.56455296,1.332237168,2.56983277,3.426443693,0.127535125
jonesme01w,1998,Merlakia Jones,CLE,G,30,683,30,683,16.1,0.528,0.479,0.085,0.345,6.1,9.4,11.4,2.5,0.4,16.1,22.7,98,95,1.3,0.8,2.1,0.122,0.35897737,-0.100997265,0.257980105,1.781798528,2.37573137,0.104351305
edwarmi01w,1998,Michelle Edwards,CLE,G,23,533,23,533,12.8,0.481,0.451,0.209,0.307,1.7,6.6,22.8,2.3,0.2,19.9,20.9,90,96,0.2,0.5,0.8,0.058,-0.750060363,-0.657821361,-1.407881724,0.911428779,1.215238372,0.068399908
brownru01w,1998,Rushia Brown,CLE,F,30,522,30,522,16.3,0.55,0.46,0.007,0.612,9.6,12,9.9,3.5,2.6,21.7,20.8,98,91,0.9,1,1.9,0.147,-0.112881141,1.672737522,1.559856381,1.728439018,2.304585358,0.132447434
johnsad01w,1998,Adrienne Johnson,CLE,G,29,330,29,330,14.2,0.537,0.517,0.284,0.155,7.6,9.8,9.1,1.2,1,16.2,21.6,96,98,0.5,0.3,0.7,0.091,-0.611505279,-2.089220659,-2.700725939,0.334114291,0.445485722,0.040498702
blodgci01w,1998,Cindy Blodgett,CLE,G,22,184,22,184,10.1,0.411,0.364,0.561,0.364,1.6,5.1,17.5,2.7,0,13.6,23.2,85,96,-0.1,0.2,0.1,0.026,-2.886882164,-0.755389,-3.642271163,0.092823263,0.123764351,0.02017897
scottra01w,1998,Raegan Scott,CLE,F-C,22,167,22,167,7.7,0.439,0.368,0.053,0.316,4.4,11.7,7.3,1,2.5,17.2,15.1,86,95,0,0.2,0.2,0.043,-4.128348824,-1.055517905,-5.183866729,-0.05465327,-0.072871027,-0.013090604
beviltu01w,1998,Tully Bevilaqua,CLE,G,11,126,11,126,16,0.631,0.607,0.214,0.429,2.3,5.4,30.5,5.2,1.3,35.1,9.8,108,91,0.3,0.2,0.5,0.157,2.631978307,3.455018249,6.086996556,0.724968786,0.966625048,0.230148821
kostita01w,1998,Tanja Kostic,CLE,F,5,30,5,30,4.1,0.644,0.667,0,0.667,4.9,4.5,11.2,0,0,43.6,11,81,104,0,0,0,-0.032,-2.677781329,-5.456576395,-8.134357725,-0.057574436,-0.076765915,-0.076765915
brondsa01w,1998,Sandy Brondello,DET,G,30,993,30,993,18.3,0.516,0.45,0.12,0.283,2.1,5.2,20.4,2.1,0.1,13.4,21.8,106,96,3.2,1,4.2,0.17,2.282534455,0.285224006,2.567758462,3.875845849,5.167794465,0.156126721
brownci01w,1998,Cindy Brown,DET,F,30,965,30,965,20.8,0.555,0.507,0.228,0.433,8.6,18.5,10.7,2.9,1.8,17.4,18.1,106,86,2.7,2.6,5.2,0.217,1.681694785,3.823918732,5.505613518,5.315265012,7.087020016,0.220321866
hledeko01w,1998,Korie Hlede,DET,G,27,912,27,912,14.8,0.489,0.433,0.214,0.299,5.1,9.2,16.2,1.2,0.1,18.4,23.8,94,96,1.2,1,2.2,0.095,-0.235587182,-0.90997685,-1.145564031,1.709699445,2.279599259,0.074986818
boydca01w,1998,Carla Boyd,DET,F,30,817,30,817,11.4,0.417,0.379,0.242,0.292,7.4,8.6,15.6,1.8,1,15.1,19.2,91,95,0.4,0.9,1.4,0.067,-0.704484595,-0.163431797,-0.867916392,1.65552189,2.20736252,0.081053703
brcanra01w,1998,Razija Brcaninovic,DET,C,30,695,30,695,16.5,0.558,0.52,0,0.441,9.2,13.1,8.5,0.7,3,20.8,20.1,99,94,1.3,1,2.3,0.134,0.389607993,-0.431265513,-0.04165752,1.722006829,2.296009105,0.099108307
spornra01w,1998,Rachael Sporn,DET,F,30,535,30,535,11.1,0.422,0.408,0,0.218,11.3,12,13.4,0.8,1.8,17.4,16.5,90,96,0.2,0.6,0.8,0.058,-1.061536195,-1.196967545,-2.258503741,0.677683753,0.903578337,0.050667944
woodaly01w,1998,Lynette Woodard,DET,G,27,383,27,383,11.1,0.429,0.387,0,0.43,9.6,10.2,10.5,3.1,0.6,21.9,16.8,84,92,-0.1,0.6,0.5,0.049,-1.204068448,1.140327025,-0.063741423,0.944341564,1.259122085,0.098625751
bladerh01w,1998,Rhonda Blades,DET,G,29,340,29,340,2.7,0.364,0.333,0.641,0.372,1.7,5.6,20.7,1.9,0.2,31.1,17.6,67,96,-1,0.4,-0.6,-0.075,-5.169732789,-1.238605705,-6.408338494,-0.340086696,-0.453448928,-0.040010199
branzge01w,1998,Gergana Branzova,DET,F,26,204,26,204,8.3,0.467,0.446,0.062,0.308,7.6,12.2,6.9,0.8,1.6,22.2,21.1,83,94,-0.2,0.3,0.1,0.022,-4.363792762,-1.581025667,-5.944818429,-0.152397236,-0.203196314,-0.029881811
kausaan01w,1998,Aneta Kausaite,DET,F,10,58,10,58,7.5,0.303,0.25,0.1,0.35,16.4,11.2,3.1,2.8,0,11.5,20.4,76,95,-0.1,0.1,0,-0.026,-3.264452261,-0.458912131,-3.723364392,0.027055894,0.036074525,0.018659237
abrahta01w,1998,Tajama Abraham,DET,C,12,44,12,44,8.2,0.437,0.357,0,1.071,5.4,9.4,0,2.5,1.8,19.5,26.4,79,92,-0.1,0.1,0,-0.001,-5.600084313,0.169173819,-5.430910494,-0.020517635,-0.027356847,-0.018652396
hamblan01w,1998,Angie Hamblin,DET,G-F,6,29,6,29,-3.3,0.338,0.313,0.25,0.25,8.2,14.3,12,1.9,0,44.1,24.8,49,92,-0.2,0,-0.2,-0.259,-11.51620648,-2.584166566,-14.10037305,-0.150864554,-0.201152739,-0.20808904
udokamf01w,1998,Mfon Udoka,DET,F,3,25,3,25,-2.4,0.258,0.167,0,0.667,4.7,7.1,0,0,0,11.4,15.9,60,100,-0.1,0,-0.1,-0.114,-7.58808394,-3.283540162,-10.8716241,-0.085960979,-0.114614638,-0.137537566
coopecy01w,1998,Cynthia Cooper,HOU,G,30,1051,30,1051,31.1,0.604,0.516,0.352,0.541,3.1,6.8,27,2.6,0.9,14.4,29.9,119,91,8.1,1.9,10,0.382,6.759125448,0.498707092,7.257832539,6.711079994,8.948106659,0.255416936
perroki01w,1998,Kim Perrot,HOU,G,30,986,30,986,16,0.51,0.47,0.495,0.321,2.3,6,25.5,4.8,0,24.8,16,98,87,1.5,2.5,4,0.162,2.539972564,3.104562341,5.644534905,5.437788552,7.250384736,0.220599941
swoopsh01w,1998,Sheryl Swoopes,HOU,F-G,29,937,29,937,24.4,0.511,0.472,0.247,0.212,5.5,10.3,14.1,4.3,1.3,11.6,25.5,105,85,3.4,2.6,6,0.255,3.173496594,3.531636335,6.705132928,5.703729411,7.604972548,0.243488982
thompti01w,1998,Tina Thompson,HOU,F,27,874,27,874,19.2,0.532,0.483,0.356,0.256,9.7,14.2,5.3,2,2.4,12.8,20.1,108,88,2.9,2,5,0.228,1.751609741,1.169759618,2.921369359,3.535998591,4.714664788,0.161830599
arcaija01w,1998,Janeth Arcain,HOU,G,30,657,30,657,14,0.477,0.438,0.169,0.231,8.6,10.6,7.5,2.1,0.4,15,18.4,97,91,1,1.2,2.2,0.133,0.15184713,-0.25848537,-0.10663824,1.584723118,2.112964157,0.096482382
lambmo01w,1998,Monica Lamb,HOU,C,30,649,30,649,15,0.573,0.541,0,0.344,12.5,14.1,2.5,2.1,2.7,16.1,12.3,113,89,1.8,1.4,3.2,0.198,1.931707955,1.051324782,2.983032737,2.647293269,3.529724358,0.163161372
mooreyo01w,1998,Yolanda Moore,HOU,F-C,30,533,30,533,10.9,0.55,0.458,0.028,0.577,7.9,10.4,3.2,2.7,0,18.3,9.8,109,90,1,1.1,2,0.153,0.792457045,0.599144749,1.391601794,1.716477044,2.288636058,0.128816288
jacksta01w,1998,Tammy Jackson,HOU,F-C,19,160,19,160,3.2,0.464,0.381,0,0.524,4.9,8.5,6.2,1.4,2.6,35.1,11.9,75,92,-0.2,0.3,0.1,0.019,-4.407010329,-1.238548241,-5.645558571,-0.09221798,-0.122957307,-0.023054495
wooslti01w,1998,Tiffany Woosley,HOU,G,18,96,18,96,7,0.422,0.37,0.522,0.304,4.1,4.7,16.1,4.7,0,33.3,19.4,72,89,-0.2,0.2,0,-0.011,-3.516504698,0.761609564,-2.754895134,0.09439119,0.12585492,0.039329663
valdeam01w,1998,Amaya Valdemoro,HOU,F,16,61,16,61,18.2,0.639,0.563,0.313,1.063,4.3,10.6,21.9,6.4,1.4,42,31.7,82,80,-0.1,0.2,0.1,0.084,-2.770696254,2.668999709,-0.101696545,0.14729827,0.196397694,0.09658903
roberny01w,1998,Nyree Roberts,HOU,C,14,55,14,55,16.3,0.794,0.857,0,1,7.1,11.7,6.7,1,0,28.4,12.2,116,92,0.2,0.1,0.3,0.187,2.311951571,-2.131426127,0.180525444,0.141184636,0.188246182,0.102679736
guytowa01w,1998,Wanda Guyton,HOU,C,1,14,1,14,-10.3,0,0,0,0,0,0,0,4,6.1,66.7,10.2,0,89,-0.1,0,-0.1,-0.216,-10.24120658,1.817735006,-8.423471577,-0.029051875,-0.038735833,-0.083005356
bookeka01w,1998,Karen Booker,HOU,C,1,2,1,2,9.6,0,0,0,0,0,0,0,28.1,0,0,23.9,0,42,0,0,0,-0.132,-6.555258361,33.47127243,26.91601407,0.033983263,0.045311017,0.679665252
tolerpe01w,1998,Penny Toler,LAS,G,30,945,30,945,15.3,0.485,0.451,0.172,0.212,4.7,6.7,29.8,1.8,0.3,20.9,22.8,94,100,1.3,0.4,1.7,0.072,1.043888444,-1.752028053,-0.70813961,1.989087519,2.652116692,0.084194181
leslili01w,1998,Lisa Leslie,LAS,C,28,898,28,898,28.6,0.548,0.488,0.054,0.418,10.3,18.9,17.9,2.5,5.3,16.9,30,104,88,3.6,2.1,5.7,0.255,2.51302416,2.926320348,5.439344508,4.89332839,6.524437854,0.21796563
dixonta01w,1998,Tamecka Dixon,LAS,G,22,710,22,710,18.2,0.536,0.475,0.208,0.399,2.2,4.7,15.6,1.8,0.9,14.6,24.6,104,100,2.3,0.3,2.6,0.144,1.798130968,-1.136557066,0.661573902,2.023493534,2.697991379,0.113999636
mabikmw01w,1998,Mwadi Mabika,LAS,G,29,710,29,710,12.7,0.429,0.403,0.416,0.167,4.9,10.7,11.5,2.2,1,11.8,19.7,92,95,0.6,0.8,1.4,0.079,-1.228495737,0.51583591,-0.712659827,1.49270079,1.99026772,0.084095819
colleka01w,1998,Katrina Colleton,LAS,F,30,575,30,575,6.6,0.374,0.328,0.192,0.182,5.2,5.3,13.4,1.7,1.5,21.3,10.6,84,100,-0.2,0.2,0,0.001,-1.238661422,-1.496816947,-2.735478369,0.576129379,0.768172506,0.040078566
mcgeepa01w,1998,Pamela McGee,LAS,F-C,30,570,30,570,13.3,0.475,0.437,0.022,0.383,13.1,15.2,4.4,2.1,3.3,20.2,21,89,93,0.2,0.8,1,0.069,-1.682984564,0.276333228,-1.406651336,0.983169005,1.310892007,0.068994316
vanemal01w,1998,Sandra Van Embricqs,LAS,F-C,28,470,28,470,10.9,0.489,0.483,0,0.18,8.7,9.5,6,2.7,1.5,16.5,11,98,96,0.5,0.5,1,0.082,0.457824971,0.524689956,0.982514927,1.421555267,1.895407023,0.120983427
blueoc01w,1998,Octavia Blue,LAS,F,30,331,30,331,5.8,0.417,0.377,0.273,0.312,6.9,8.8,5.2,2.1,0.7,23.6,15.5,77,98,-0.4,0.3,-0.2,-0.019,-3.434038373,-1.439662279,-4.873700652,-0.053373044,-0.071164059,-0.006449915
widemja01w,1998,Jamila Wideman,LAS,G,25,329,25,329,6.7,0.43,0.314,0.279,0.674,1.8,4,27.7,1.6,0.2,37.9,12.2,80,101,-0.3,0.1,-0.2,-0.023,-1.421804236,-2.580023728,-4.001827964,0.102996298,0.137328397,0.012522346
rycraeu01w,1998,Eugenia Rycraw,LAS,C,20,226,20,226,12.5,0.552,0.469,0,0.688,9.1,13.2,3,1.6,6.3,25.1,11,97,93,0.2,0.3,0.6,0.098,-1.261260739,1.354115828,0.092855088,0.574176229,0.765568305,0.101624111
zhengha01w,1998,Haixia Zheng,LAS,C,6,98,6,98,21.1,0.641,0.625,0,0.219,9.8,15.8,6.7,0,0.8,14.6,18.8,115,98,0.4,0.1,0.5,0.193,3.262245974,-2.458832488,0.803413486,0.286860984,0.382481311,0.117086116
alexaer01w,1998,Erin Alexander,LAS,G,8,73,8,73,11,0.481,0.455,0.727,0.091,13.2,12.3,14.5,1.5,0,23.4,18.3,94,99,0.1,0,0.1,0.062,-0.416639435,-2.730345477,-3.146984912,0.056801366,0.075735155,0.031124036
reedmi01w,1998,Michelle Reed,LAS,G-F,9,49,9,49,8.3,0.43,0.318,0.364,1.091,4.9,13.4,6.8,2.2,1.6,26.9,20.3,75,93,-0.1,0.1,0,-0.023,-5.68964497,-0.381861178,-6.071506148,-0.039830373,-0.053107164,-0.03251459
feastal01w,1998,Allison Feaster,LAS,F,3,41,3,41,-0.3,0.336,0.286,0.714,0.143,2.9,2.9,12.4,2.6,0,21.2,20.6,69,100,-0.1,0,-0.1,-0.099,-5.983430786,-2.018303367,-8.001734153,-0.076379966,-0.101839955,-0.07451704
weathte01w,1998,Teresa Weatherspoon,NYL,G,30,1002,30,1002,15.4,0.467,0.431,0.261,0.367,2.6,7.9,34.4,5.6,0,30.5,14.8,89,86,0.3,2.7,3,0.118,1.661058442,4.551306155,6.212364597,5.857106569,7.809475425,0.233816629
johnsvi01w,1998,Vickie Johnson,NYL,G-F,30,905,30,905,18.7,0.518,0.479,0.171,0.251,6.3,8.3,17.6,1.9,0.7,11,21.3,108,94,3.1,1.2,4.3,0.189,2.257957051,-0.098934129,2.159022922,3.302773501,4.403698002,0.145978939
witheso01w,1998,Sophia Witherspoon,NYL,G,30,898,30,898,17.1,0.503,0.447,0.267,0.326,4.7,6.7,13.6,2.5,0.4,15.1,25.4,98,94,1.9,1.2,3.1,0.138,0.437412183,-0.051292275,0.386119908,2.4147075,3.21961,0.107559354
lobore01w,1998,Rebecca Lobo,NYL,C,30,875,30,875,18.4,0.544,0.505,0.139,0.331,10.3,15.6,10.7,1.1,3.3,17.2,21,102,91,2.2,1.6,3.8,0.173,0.832471214,0.221895419,1.054366633,2.669637107,3.559516142,0.122040553
hamptky01w,1998,Kym Hampton,NYL,C,30,745,30,745,16.2,0.517,0.452,0.005,0.502,9.2,16,7.1,2.5,1.8,19,20.7,96,88,1.1,1.7,2.8,0.149,-0.500900071,1.507545885,1.006645814,2.253744617,3.004992823,0.121006422
fordki01w,1998,Kisha Ford,NYL,G-F,30,471,30,471,13.2,0.472,0.442,0.08,0.29,6.3,5.2,9.8,3.8,0.4,9.3,17.2,101,92,0.9,0.8,1.6,0.139,0.533468866,1.553309936,2.086778803,1.700467521,2.267290028,0.144413378
wickssu01w,1998,Sue Wicks,NYL,F,30,444,30,444,12.1,0.505,0.43,0.028,0.421,11.6,12.3,15.5,2,2,27.5,18.6,90,92,0.2,0.7,0.9,0.084,-1.48429605,-0.801030918,-2.285326969,0.55131402,0.73508536,0.04966793
washico01w,1998,Coquese Washington,NYL,G,28,226,28,226,8.8,0.424,0.343,0.412,0.51,2.8,7.6,34.8,4.2,0,37.2,20.8,74,89,-0.6,0.5,-0.1,-0.013,-3.765774769,0.762631806,-3.003142963,0.192735865,0.256981154,0.034112543
cebriel01w,1998,Elisabeth Cebrian,NYL,C,22,187,22,187,3.7,0.462,0.429,0,0.4,8.3,9.5,7.8,0.3,3.3,32.7,15.4,74,96,-0.3,0.2,-0.1,-0.027,-4.947145397,-2.902078787,-7.849224184,-0.331476953,-0.44196927,-0.070904161
thompal01w,1998,Alicia Thompson,NYL,F,19,126,19,126,4.2,0.327,0.244,0.026,0.487,7.2,12.6,5.7,0.4,1.4,14.5,20.8,73,94,-0.3,0.2,-0.1,-0.04,-7.354366898,-2.339628693,-9.693995591,-0.349275672,-0.465700896,-0.110881166
branzal01w,1998,Albena Branzova,NYL,F,11,94,11,94,5.1,0.43,0.4,0.16,0.16,8.2,11.2,10,1.8,0.9,31,19.5,71,93,-0.2,0.1,-0.1,-0.042,-5.6110463,-1.869937019,-7.48098332,-0.147871917,-0.197162556,-0.06292422
tricetr01w,1998,Trena Trice,NYL,F-C,10,77,10,77,8.3,0.481,0.412,0,0.647,11.7,15.4,2.4,0,3.4,24.3,17.7,85,94,0,0.1,0.1,0.046,-4.510137079,-2.359722877,-6.869859956,-0.09563575,-0.127514333,-0.049680909
gilloje01w,1998,Jennifer Gillom,PHO,F-C,30,962,30,962,25.7,0.541,0.496,0.166,0.396,8.1,14.7,10.7,2.8,0.8,13.3,31.8,103,88,3.8,2.3,6,0.251,2.686872741,1.721617694,4.408490435,4.663885304,6.218513739,0.193924545
timmsmi01w,1998,Michele Timms,PHO,G,30,934,30,934,10.7,0.423,0.388,0.466,0.22,2.4,5.1,29.6,2.2,0.3,22,15.4,91,94,0.5,1.3,1.8,0.076,0.318788827,-0.061625462,0.257163365,2.436191391,3.248255188,0.104333678
pettibr01w,1998,Bridget Pettis,PHO,G,30,849,30,849,14.8,0.498,0.435,0.41,0.297,5,7.8,14.2,1.9,0.9,15.5,21.7,99,94,1.7,1.2,2.9,0.138,0.295460027,-0.23126857,0.064191458,2.126089182,2.834785576,0.100169102
webbum01w,1998,Umeki Webb,PHO,G-F,30,846,30,846,11.8,0.428,0.375,0.088,0.369,7,8.9,18.8,3,2,18.1,12.3,97,90,0.9,1.6,2.6,0.121,0.605281976,2.13299807,2.738280046,3.33914722,4.452196293,0.157879301
brogami01w,1998,Michelle Brogan,PHO,F,30,779,30,779,18.5,0.605,0.535,0.125,0.533,7.2,11,10,3.1,0.5,18.6,16.4,111,90,2.5,1.6,4,0.206,2.756216793,1.605273317,4.36149011,3.756926509,5.009235345,0.192910219
harrokr01w,1998,Kristi Harrower,PHO,G,30,355,30,355,10.3,0.544,0.471,0.615,0.538,0.7,3.8,24.7,2.3,0.7,32.5,12.3,94,94,0.3,0.5,0.7,0.083,-0.265129607,-0.468840875,-0.733970482,0.736125885,0.98150118,0.082943762
kukloan01w,1998,Andrea Kuklova,PHO,G-F,29,340,29,340,8.6,0.438,0.405,0.074,0.379,7,7,17,2.9,1,26.5,20.3,79,93,-0.5,0.5,0.1,0.007,-2.876887431,-0.434899962,-3.311787392,0.232145423,0.309527231,0.027311226
askamma01w,1998,Marlies Askamp,PHO,C,26,319,26,319,19.7,0.529,0.471,0,0.596,14.1,17.2,7.6,2,1.8,14.4,22,105,89,1,0.7,1.7,0.213,1.642014232,0.61392758,2.255941812,1.176071931,1.568095908,0.147469835
reedbr01w,1998,Brandy Reed,PHO,F,24,254,24,254,24.9,0.571,0.537,0.084,0.326,17.8,19.8,17.5,3.9,2.2,23.3,25.6,99,85,0.7,0.7,1.4,0.217,2.573773492,2.357968128,4.93174162,1.303127724,1.737503632,0.205216964
fosteto01w,1998,Toni Foster,PHO,F-C,16,218,16,218,18.5,0.54,0.467,0,0.5,5.7,8.9,16.8,3.5,1.9,17,18.5,105,89,0.6,0.5,1.1,0.195,1.675619512,2.121193536,3.796813048,0.984944582,1.313259443,0.180723776
stepama01w,1998,Maria Stepanova,PHO,C,20,130,20,130,21,0.467,0.426,0,0.361,16.4,18.9,12,1.3,6.8,11.3,28.1,99,88,0.3,0.3,0.6,0.198,-0.761424424,1.390298623,0.628874199,0.365155916,0.486874554,0.112355666
hagiwmi01w,1998,Mikiko Hagiwara,PHO,G,10,59,10,59,7.4,0.493,0.476,0.571,0.143,0,2.2,9.9,0,0,18.3,21.2,87,100,0,0,0,0.014,-3.383997656,-4.40198622,-7.785983876,-0.102140164,-0.136186885,-0.069247569
jordapa01w,1998,Pauline Jordan,PHO,F-C,6,30,6,30,25.7,0.677,0.625,0,0.875,4.2,10.8,27.7,0,0,8.3,18.5,139,96,0.2,0,0.3,0.364,5.935012517,-2.323981195,3.611031322,0.13253578,0.176714373,0.176714373
penicti01w,1998,Ticha Penicheiro,SAC,G,30,1080,30,1080,12.3,0.446,0.364,0.261,0.661,1.5,8.3,37.3,3.4,0.2,35.3,14.2,83,94,-0.5,1.4,0.9,0.033,0.088855249,1.18947108,1.278326329,3.440350496,4.587133994,0.127420389
byearla01w,1998,Latasha Byears,SAC,G-F,30,828,30,828,20.1,0.486,0.459,0.045,0.231,12.7,15.1,9,2.9,1.3,13.9,28.8,95,94,1.4,1.1,2.5,0.122,0.143643004,0.579891386,0.72353439,2.387701904,3.183602539,0.115347918
groomla01w,1998,Lady Grooms,SAC,F,30,792,30,792,12.4,0.548,0.49,0.039,0.61,5.8,6.5,12,1.4,0.3,20.7,14.5,100,102,1.2,0.1,1.3,0.067,0.565550432,-2.359327924,-1.793777492,1.199292193,1.599056258,0.060570313
smithta01w,1998,Tangela Smith,SAC,C,28,707,28,707,14.9,0.444,0.41,0.05,0.194,7.9,11.6,9.1,1.3,5.5,13.4,23.1,90,96,0.3,0.7,1.1,0.061,-2.271689116,0.185969394,-2.085719722,0.958295119,1.277726825,0.054217546
burgeli01w,1998,Linda Burgess,SAC,F,30,692,30,692,15.3,0.521,0.474,0.042,0.309,9.5,13.5,8.4,3.4,1.4,21.9,18.8,92,93,0.5,1.1,1.6,0.093,-0.516499362,1.208789991,0.692290629,1.983757138,2.645009518,0.114668043
barnead01w,1998,Adia Barnes,SAC,F,29,619,29,619,10,0.456,0.426,0.211,0.175,7,8.6,7.6,1.3,1.4,18.4,22.2,85,100,-0.2,0.3,0,0,-3.11852418,-2.368708639,-5.487232819,-0.306414188,-0.408552251,-0.019800594
pricefr01w,1998,Franthea Price,SAC,G,26,379,26,379,14.2,0.517,0.496,0.678,0.157,2.3,7.4,18.6,2.9,0.5,20.7,19.1,94,96,0.4,0.4,0.8,0.08,-0.746645854,-0.006602764,-0.753248618,0.788439315,1.05125242,0.083212593
gordobr01w,1998,Bridgette Gordon,SAC,F,22,253,22,253,3,0.415,0.391,0.125,0.25,5.4,7.3,7,1.8,0,29.7,18.6,67,100,-0.8,0.1,-0.7,-0.11,-5.943074362,-3.168643991,-9.111718354,-0.624092133,-0.832122844,-0.098670693
jordapa01w,1998,Pauline Jordan,SAC,F-C,18,247,18,247,9.2,0.402,0.344,0.016,0.459,6.5,11.3,13.9,2.9,4.6,23.9,18.2,77,92,-0.4,0.4,0,0.001,-4.542561949,1.404598852,-3.137963097,0.193403187,0.257870916,0.031320354
boltoru01w,1998,Ruthie Bolton,SAC,G,5,133,5,133,10.7,0.391,0.328,0.448,0.483,4.7,5.3,9.4,2.5,0,9.1,27.1,86,100,0,0.1,0,0.007,-3.092208395,-0.999859564,-4.092067959,0.03510765,0.0468102,0.010558692
domonna01w,1998,Nadine Domond,SAC,G,9,92,9,92,8.5,0.388,0.348,0.485,0.121,8.1,6.2,19.5,4.2,0.9,24,23.2,76,96,-0.2,0.1,-0.1,-0.048,-3.824909263,0.095025872,-3.729883391,0.042411902,0.056549202,0.018439957
barnequ01w,1998,Quacy Barnes,SAC,C,17,90,17,90,0.5,0.403,0.4,0,0.733,6.9,5.6,4.1,0.6,5.8,31.2,15,64,101,-0.3,0,-0.2,-0.107,-6.673174246,-2.793119294,-9.466293539,-0.239369345,-0.319159127,-0.106386376
