Player ID,Year,Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40,team code,Tm WS,Tm MP,EWA,Tm EWA,EWSA,Consensus Wins,CW/40
philler01w,2006,Erin Phillips,CON,G,34,615,34,615,15,0.545,0.476,0.483,0.345,3.9,6.7,20.8,2.5,0.2,18.5,15,109,95,0,1.4,1.1,2.5,0.165,2006_CON,28.9,6827,1.278955224,21.94749254,1.905261374,2.202630687,0.143260533
philler01w,2008,Erin Phillips,CON,G,8,86,8,86,21.5,0.624,0.571,0.429,0.393,11.8,11.1,6.3,2.4,0.9,15.4,20,117,97,0,0.4,0.1,0.5,0.222,2008_CON,23.5,6851,0.456955224,17.58352239,0.531224247,0.515612123,0.239819592
philler01w,2009,Erin Phillips,CON,G,32,740,32,740,14.9,0.51,0.458,0.516,0.284,4.3,7.9,15.5,3,0.3,14.5,17.8,101,98,0,1,1.1,2.1,0.114,2009_CON,16.9,6976,1.502089552,13.01033831,1.914697014,2.007348507,0.108505325
philler01w,2011,Erin Phillips,IND,G,31,689,31,689,16.9,0.586,0.528,0.31,0.365,3,7.9,19.4,2.3,0,16.4,18.6,112,100,0,1.9,0.9,2.8,0.163,2011_IND,23.8,6824,2.084139303,18.95538308,2.573286586,2.686643293,0.155973486
philler01w,2012,Erin Phillips,IND,G,29,620,29,620,12.3,0.515,0.478,0.403,0.182,4.6,7.8,17.6,1.9,0.4,16.9,15.3,105,100,0,1,0.8,1.8,0.113,2012_IND,26.9,6850,0.456517413,20.04791045,1.07670654,1.43835327,0.092796985
philler01w,2013,Erin Phillips,IND,G,18,383,18,383,11.3,0.509,0.485,0.49,0.163,1.2,3.1,14.1,2.2,0.2,11.8,14.6,105,102,0,0.6,0.3,0.9,0.095,2013_IND,19.1,6876,0.091462687,13.90834826,0.380642823,0.640321411,0.066874299
philler01w,2014,Erin Phillips,PHO,G,33,617,33,617,12.9,0.59,0.554,0.531,0.218,2.1,5.2,17.6,1.9,0.1,19.5,15.3,107,100,0,1.1,0.8,1.9,0.125,2014_PHO,30.5,6874,0.638487562,24.98871642,1.133172167,1.516586083,0.098320005
philler01w,2015,Erin Phillips,LAS,G,12,371,12,371,7.5,0.406,0.352,0.495,0.22,3.5,6,15.8,1.6,0.4,15.3,15.5,87,105,0,-0.2,0.1,-0.1,-0.005,2015_LAS,14.9,6320,-0.61279602,14.94169154,-0.615243419,-0.357621709,-0.038557597
philler01w,2016,Erin Phillips,DAL,G,32,466,32,466,11.2,0.595,0.54,0.536,0.286,3.5,4.6,14,0.5,0.5,16.5,14,114,115,0,0.9,-0.2,0.7,0.059,2016_DAL,10.4,6949,0.088099502,10.03548259,0.112544043,0.406272022,0.034873135
phillpo01w,2011,Porsha Phillips,SAS,F,31,258,31,258,8.7,0.408,0.39,0,0.322,8.1,13.3,5.6,1,3.7,11.8,13.7,88,97,0,-0.1,0.4,0.3,0.052,2011_SAS,19.8,6851,-0.272119403,15.30168159,-0.102718418,0.098640791,0.015293146
phillta01w,1999,Tari Phillips,ORL,F-C,32,335,32,335,9.2,0.428,0.406,0.023,0.422,10.1,12.9,5.8,3.2,2.1,24,28.6,74,95,0,-1.1,0.5,-0.6,-0.074,1999_ORL,15.6,6450,-0.27,13.82587065,-0.177855297,-0.388927649,-0.046439122
phillta01w,2000,Tari Phillips,NYL,F-C,31,978,31,978,20.1,0.507,0.47,0.022,0.357,12.1,17,6.5,3.6,2,16.8,26.2,95,88,0,1,2.8,3.8,0.155,2000_NYL,20.5,6425,4.515343284,14.74885572,5.390770382,4.595385191,0.187950315
phillta01w,2001,Tari Phillips,NYL,F-C,32,1049,32,1049,21.2,0.526,0.507,0.01,0.305,11.6,16.5,7.2,2.7,1.5,15.3,27,97,92,0,2.1,1.8,3.9,0.15,2001_NYL,19.7,6400,5.417223881,18.18686567,5.665236054,4.782618027,0.182368657
phillta01w,2002,Tari Phillips,NYL,F-C,32,1009,32,1009,20,0.526,0.491,0.005,0.338,9.7,15.6,9.7,3.5,1.4,17.8,27.2,95,91,0,1.2,2.4,3.5,0.14,2002_NYL,18.5,6450,4.608268657,14.6378607,5.212438976,4.356219488,0.172694529
phillta01w,2003,Tari Phillips,NYL,F-C,33,1033,33,1033,16.5,0.446,0.398,0.014,0.374,13,18.4,11.7,3.2,2.5,18.1,25.7,88,93,0,-0.4,2.1,1.7,0.066,2003_NYL,15.7,6850,2.919124378,15.64487562,2.927437295,2.313718648,0.089592203
phillta01w,2004,Tari Phillips,NYL,F-C,13,311,13,311,8.6,0.377,0.347,0,0.484,12.5,14.8,10.6,2.7,2.6,22.3,24.6,73,95,0,-1,0.5,-0.5,-0.066,2004_NYL,14.9,6900,-0.343492537,12.90402985,-0.253529245,-0.376764623,-0.048458472
phillta01w,2005,Tari Phillips,HOU,F-C,32,366,32,366,12.5,0.482,0.426,0,0.511,11.7,15.4,7.4,1.8,2,20.7,20.6,91,97,0,0.1,0.5,0.5,0.059,2005_HOU,19.9,6875,0.305910448,19.25079602,0.340471707,0.420235853,0.045927416
phillta01w,2006,Tari Phillips,HOU,F-C,21,223,21,223,6.4,0.456,0.385,0,0.558,6.8,13,3.1,2.2,1.8,26.2,18.4,77,92,0,-0.4,0.5,0.1,0.01,2006_HOU,20.5,6926,-0.490378109,12.79352239,-0.242248669,-0.071124334,-0.012757728
phillta01w,2007,Tari Phillips,HOU,F-C,6,35,6,35,2.6,0.425,0.3,0,0.4,7.1,8.8,4.9,4.4,0,29.8,21,72,97,0,-0.1,0,-0.1,-0.067,2007_HOU,12.6,6799,-0.143134328,11.51836816,-0.137566287,-0.118783143,-0.135752164
phillta02w,2011,Ta'Shia Phillips,WAS,C,10,54,10,54,15.1,0.546,0.538,0,0.769,21.8,18.5,0,0,4.4,14.7,17.1,109,108,0,0.1,0,0.1,0.097,2011_WAS,6.6,6876,0.114985075,7.716208955,0.106219036,0.103109518,0.076377421
phillta02w,2011,Ta'Shia Phillips,NYL,C,5,18,5,18,4.2,0.521,0.5,0,1,6.6,10.3,8.2,0,0,0,7.2,132,104,0,0,0,0.1,0.125,2011_NYL,19.9,6849,-0.059283582,13.91389055,-0.043551363,0.028224319,0.062720708
pierspl01w,2003,Plenette Pierson,PHO,F,33,602,33,602,10.4,0.447,0.379,0.011,0.571,7.3,8.7,7.8,1.8,2,15.9,21.5,88,98,0,-0.2,0.7,0.5,0.034,2003_PHO,9.4,6925,-0.125791045,6.045970149,0.165779492,0.332889746,0.02211892
pierspl01w,2004,Plenette Pierson,PHO,F,31,803,31,803,13.8,0.482,0.443,0.012,0.431,8,11.5,7,1.9,1.9,14,22.5,94,98,0,0.6,0.9,1.6,0.077,2004_PHO,20.2,6825,1.190517413,15.87452736,1.699433827,1.649716914,0.082177679
pierspl01w,2005,Plenette Pierson,DET,F,23,444,23,444,14.4,0.529,0.44,0.008,0.762,7.3,8.7,9.9,1.8,1.3,20,22.1,97,96,0,0.6,0.7,1.3,0.114,2005_DET,14.7,6925,0.79080597,7.577711443,1.247455229,1.273727615,0.114750236
pierspl01w,2005,Plenette Pierson,PHO,F,12,318,12,318,7.3,0.391,0.343,0.01,0.276,7.8,12.1,8.3,1.8,3.3,21.4,22.7,75,98,0,-0.8,0.4,-0.5,-0.059,2005_PHO,17.3,6800,-0.556895522,15.26636816,-0.461793327,-0.480896664,-0.060490146
pierspl01w,2006,Plenette Pierson,DET,F,34,566,34,566,15.1,0.511,0.456,0.017,0.444,9.1,13.4,8,1.7,2.1,14.7,19.7,102,92,0,1,1.3,2.3,0.162,2006_DET,23.4,6827,1.20521393,12.37893532,2.11892751,2.209463755,0.156145848
pierspl01w,2007,Plenette Pierson,DET,F,34,858,34,858,18.2,0.536,0.478,0.016,0.417,9.6,13.1,12.8,1.5,2.8,17.6,22.6,103,93,0,1.9,1.7,3.6,0.168,2007_DET,23.9,6849,3.150268657,15.34110448,4.222473702,3.911236851,0.182342044
pierspl01w,2008,Plenette Pierson,DET,F,28,649,28,649,22.2,0.521,0.457,0.007,0.438,11.6,12.4,18.7,1.9,4.7,13.1,24.9,109,95,0,2.4,1.1,3.5,0.213,2008_DET,24.1,6875,3.674437811,18.03716418,4.246769512,3.873384756,0.238729415
pierspl01w,2009,Plenette Pierson,DET,F,1,5,1,5,-5.2,0,0,0,0,0,0,0,10.4,17.5,0,17.8,0,75,0,0,0,0,-0.186,2009_DET,17.9,6976,-0.039850746,12.20451741,-0.035768548,-0.017884274,-0.143074193
pierspl01w,2010,Plenette Pierson,NYL,F,25,418,25,418,16.2,0.518,0.461,0.021,0.316,7.7,14.4,12.9,2.2,1.6,17.5,29.2,95,98,0,0.1,0.8,0.9,0.084,2010_NYL,21.9,6875,1.118825871,16.35363184,1.456045055,1.178022527,0.112729428
pierspl01w,2010,Plenette Pierson,TUL,F,8,126,8,126,27.3,0.604,0.556,0.099,0.296,5.3,9.2,18.9,3.9,2,13.9,31.2,109,106,0,0.4,0.1,0.5,0.161,2010_TUL,1.6,6824,1.033074627,7.197074627,0.929728876,0.714864438,0.226941091
pierspl01w,2011,Plenette Pierson,NYL,F,33,945,33,945,18,0.527,0.481,0.028,0.271,7.8,11.3,8.7,2.1,2.8,13.3,22.3,105,98,0,2,1.5,3.5,0.149,2011_NYL,19.9,6849,3.375671642,13.91389055,4.201613156,3.850806578,0.162997104
pierspl01w,2012,Plenette Pierson,NYL,F,26,641,26,641,19.5,0.523,0.475,0.069,0.317,8.9,13,18.3,1.6,3,17,25.1,101,101,0,1.1,0.7,1.8,0.114,2012_NYL,10.9,6800,2.768099502,9.757114428,2.875833275,2.337916637,0.145891834
pierspl01w,2013,Plenette Pierson,NYL,F,32,883,32,883,14,0.448,0.401,0.019,0.292,8.1,11.7,18.2,1,1.8,16,25,90,101,0,-0.1,0.8,0.6,0.028,2013_NYL,6.8,6876,1.396985075,3.865462687,1.773831562,1.186915781,0.053767419
pierspl01w,2014,Plenette Pierson,NYL,F,33,573,33,573,14.5,0.552,0.455,0.017,0.523,6.2,10.6,12.2,1.3,0.5,17.5,21.1,103,100,0,1,0.7,1.7,0.116,2014_NYL,12.5,6872,1.049074627,8.14440796,1.412251903,1.556125951,0.108630084
pierspl01w,2015,Plenette Pierson,TUL,F,30,843,30,843,16.1,0.502,0.461,0.135,0.224,4.6,8.4,14,1.8,1.2,12.4,23.1,102,103,0,1.6,0.5,2.1,0.098,2015_TUL,18.8,6849,2.214447761,15.9119005,2.569925624,2.334962812,0.110793016
pierspl01w,2016,Plenette Pierson,DAL,F,27,718,27,718,12.6,0.484,0.437,0.297,0.233,5.4,10,14,1.6,1,12.7,22.7,99,110,0,0.4,0.2,0.6,0.034,2016_DAL,10.4,6949,0.635840796,10.03548259,0.673504273,0.636752137,0.035473657
pierspl01w,2017,Plenette Pierson,MIN,F,34,465,34,465,12.3,0.51,0.485,0.341,0.146,4.1,10,16,1.5,0.9,16.7,20,100,97,0,0.3,1,1.3,0.115,2017_MIN,32.2,6802,0.34238806,22.59495522,0.999010497,1.149505249,0.098882172
pilial01w,2024,Alissa Pili,MIN,F,4,26,4,26,-8.2,0.46,0.5,0.8,0.2,0,9.3,0,0,0,42.4,16.5,46,100,0,-0.2,0,-0.1,-0.164,2024_MIN,4.4,1076,-0.246029851,3.04038806,-0.213176774,-0.156588387,-0.240905211
plaisth01w,2014,Theresa Plaisance,TUL,F,19,89,19,89,3.4,0.276,0.2,0.25,0.2,7.5,10,8.1,2.3,4.3,12.1,12.2,78,105,0,-0.1,0,-0.1,-0.032,2014_TUL,15,6875,-0.328547264,16.41074627,-0.346810015,-0.223405008,-0.100406745
plaisth01w,2015,Theresa Plaisance,TUL,F,25,205,25,205,9.2,0.383,0.351,0.439,0.175,10.2,13.6,4.2,1.6,1.6,3.2,13.8,100,102,0,0.2,0.2,0.4,0.069,2015_TUL,18.8,6849,-0.165223881,15.9119005,-0.078779086,0.160610457,0.031338626
plaisth01w,2016,Theresa Plaisance,DAL,F,27,320,27,320,8.5,0.479,0.468,0.417,0.102,7.5,12.2,4.5,1.1,2.6,14.4,17.8,94,109,0,-0.1,0.1,0.1,0.008,2016_DAL,10.4,6949,-0.369353234,10.03548259,-0.352567283,-0.126283642,-0.015785455
plaisth01w,2017,Theresa Plaisance,DAL,F,34,690,34,690,13,0.487,0.463,0.478,0.114,6.8,12.5,7.9,1.8,2.7,9.8,18.1,103,107,0,0.8,0.4,1.2,0.069,2017_DAL,14.2,6900,0.748358209,14.63830846,0.704527363,0.952263682,0.055203692
plaisth01w,2018,Theresa Plaisance,DAL,F,7,81,7,81,13.3,0.502,0.514,0.528,0.056,14.5,18.7,10.5,1.2,1.9,17.8,23.8,97,106,0,0,0.1,0.1,0.043,2018_DAL,18.2,6800,0.099940299,16.43,0.121024122,0.110512061,0.054573857
plaisth01w,2019,Theresa Plaisance,DAL,F,22,378,22,378,13.2,0.497,0.467,0.545,0.179,6.2,15.2,17.1,0.9,3.9,18.4,19.9,96,103,0,0.2,0.4,0.6,0.06,2019_DAL,9.7,6799,0.44758209,8.80359204,0.497419155,0.548709578,0.058064506
plaisth01w,2019,Theresa Plaisance,CON,F,9,64,9,64,10.8,0.444,0.391,0.261,0.174,5.1,14.3,0,2.4,2.8,3.9,17.4,99,96,0,0,0.1,0.2,0.11,2019_CON,20.4,6825,-0.000636816,16.88328358,0.032340452,0.116170226,0.072606391
plaisth01w,2020,Theresa Plaisance,CON,F,13,90,13,90,9.8,0.506,0.466,0.586,0.207,2.5,8.5,1.8,2.8,3,5.9,16.4,104,99,0,0.1,0.2,0.3,0.116,2020_CON,11.3,4426,-0.045671642,7.940636816,0.022638952,0.161319476,0.071697545
plaisth01w,2021,Theresa Plaisance,WAS,F,31,559,31,559,11.9,0.465,0.438,0.574,0.134,4.1,13.8,13,2.3,3.2,14.7,20.2,90,102,0,-0.4,0.8,0.4,0.026,2021_WAS,10.2,6424,0.300358209,10.84418905,0.24430253,0.322151265,0.023051969
plaisth01w,2022,Theresa Plaisance,LVA,F,31,401,31,401,9.6,0.515,0.504,0.767,0.086,4.6,11.2,5.4,1,2.9,14.2,15.6,95,105,0,0,0.4,0.4,0.042,2022_LVA,25.8,7225,-0.243393035,25.31517413,-0.21648436,0.09175782,0.0091529
plumke01w,2017,Kelsey Plum,SAS,G,31,711,31,711,9.2,0.479,0.417,0.39,0.28,2,5.1,25.8,1.2,0.5,22.2,22.5,90,109,0,-0.6,0.2,-0.4,-0.024,2017_SAS,8.5,6851,-0.573044776,6.494119403,-0.364873545,-0.382436772,-0.02151543
plumke01w,2018,Kelsey Plum,LVA,G,31,790,31,790,15.4,0.601,0.57,0.471,0.176,2,5.2,24.3,1.6,0.5,13.1,15.3,118,110,0,1.9,0.4,2.3,0.119,2018_LVA,12,6623,1.800099502,12.70041791,1.716552749,2.008276374,0.10168488
plumke01w,2019,Kelsey Plum,LVA,G,34,868,34,868,10,0.472,0.442,0.427,0.133,1.9,6.1,18.9,1.5,0.4,14.6,18,94,101,0,0.1,1.1,1.2,0.056,2019_LVA,19.7,6852,-0.354109453,14.71162189,0.277810016,0.738905008,0.034050922
plumke01w,2021,Kelsey Plum,LVA,G,26,665,26,665,20.6,0.579,0.512,0.389,0.307,1.9,5.5,22.3,1.9,0.1,11.4,25,112,101,0,2.3,0.9,3.2,0.192,2021_LVA,25.9,6476,3.235671642,23.06491542,3.526797529,3.363398764,0.2023097
plumke01w,2022,Kelsey Plum,LVA,G,36,1182,36,1182,20.8,0.608,0.566,0.507,0.281,0.9,4.6,26,1.5,0.2,13.6,26,114,108,0,4.1,0.6,4.8,0.162,2022_LVA,25.8,7225,5.868835821,25.31517413,5.948152662,5.374076331,0.181863835
plumke01w,2023,Kelsey Plum,LVA,G,39,1265,39,1265,20.3,0.618,0.566,0.466,0.282,0.9,4.3,21.8,1.7,0,12.2,23.9,117,104,0,4.7,1.6,6.3,0.199,2023_LVA,38.2,8001,5.966268657,33.09357214,6.773621643,6.536810822,0.206697575
plumke01w,2024,Kelsey Plum,LVA,G,4,145,4,145,16.3,0.511,0.48,0.547,0.187,0,2.3,25,1.7,0,7.9,26.5,105,108,0,0.3,0.1,0.4,0.099,2024_LVA,3,801,0.395323383,2.753124378,0.440013727,0.420006863,0.115863962
pohleje01w,2011,Jeanette Pohlen-Mavunga,IND,G,34,539,34,539,11.3,0.635,0.613,0.608,0.147,2.4,5.4,10.3,1.3,0.6,16.2,11.2,117,104,0,1.1,0.4,1.5,0.112,2011_IND,23.8,6824,0.128716418,18.95538308,0.511373,1.0056865,0.074633507
pohleje01w,2012,Jeanette Pohlen-Mavunga,IND,G,34,574,34,574,10.8,0.563,0.555,0.594,0.078,2.7,6,11.4,1.9,1.5,19,13.1,102,100,0,0.6,0.7,1.3,0.093,2012_IND,26.9,6850,-0.005711443,20.04791045,0.568463653,0.934231826,0.065103263
pohleje01w,2013,Jeanette Pohlen-Mavunga,IND,G,13,191,13,191,7.7,0.504,0.461,0.632,0.158,3.6,8.1,3.7,1.7,0.4,19.7,12.4,92,100,0,0,0.2,0.2,0.046,2013_IND,19.1,6876,-0.296477612,13.90834826,-0.152265064,0.023867468,0.004998423
pohleje01w,2015,Jeanette Pohlen-Mavunga,IND,G,26,259,26,259,10.5,0.567,0.548,0.731,0.154,2.3,5.3,10.2,2.6,0.3,16.5,11.6,107,100,0,0.4,0.3,0.6,0.1,2015_IND,20.3,6852,-0.041233831,14.63341294,0.172958529,0.386479265,0.059687917
pohleje01w,2016,Jeanette Pohlen-Mavunga,IND,G,12,49,12,49,11,0.699,0.682,0.545,0.091,0,1.3,16.9,0,0,14.9,12.4,127,113,0,0.1,0,0.1,0.11,2016_IND,16.9,6849,0.00438806,13.33702488,0.029878756,0.064939378,0.053011737
pohleje01w,2017,Jeanette Pohlen-Mavunga,IND,G,29,374,29,374,8.3,0.55,0.5,0.494,0.291,1.3,4.8,8.7,1,0,16,13.2,101,114,0,0.2,-0.2,0.1,0.006,2017_IND,4.7,6849,-0.468895522,7.473293532,-0.620335409,-0.260167704,-0.027825423
pointkh01w,2022,Khayla Pointer,IND,G,10,58,10,58,7.6,0.606,0.625,0.333,1.167,1.9,8,5.9,1.7,0,33.1,20.3,80,112,0,-0.1,0,-0.1,-0.092,2022_IND,2.8,7252,-0.092915423,4.846547264,-0.109283286,-0.104641643,-0.07216665
pollica01w,1997,Catarina Pollini,HOU,F,13,94,13,94,4.6,0.403,0.364,0,0.545,4.1,8.4,10,2.4,0.9,22.7,17.6,77,92,0,-0.1,0.1,0,0.005,1997_HOU,22.7,5650,-0.290885572,17.61208955,-0.206237151,-0.103118575,-0.043880245
pondeca01w,2006,Cappie Pondexter,PHO,G,32,1067,32,1067,22.1,0.551,0.49,0.255,0.329,4,5.7,15.9,1.7,0.3,7.4,24.9,116,108,0,5.2,-0.3,4.8,0.181,2006_PHO,20.7,6900,5.987940299,22.80228856,5.662847271,5.231423635,0.1961171
pondeca01w,2007,Cappie Pondexter,PHO,G,31,966,31,966,19.1,0.524,0.471,0.241,0.301,1.7,6.2,22.1,1.4,0.6,12,25.3,103,105,0,2.5,0.1,2.6,0.11,2007_PHO,20.8,6849,3.979343284,22.66478607,3.716329217,3.158164608,0.130772862
pondeca01w,2008,Cappie Pondexter,PHO,G,32,1002,32,1002,22.7,0.518,0.449,0.231,0.354,2.9,6.4,24.5,1.8,0.4,12.4,30.8,106,109,0,3.8,-0.4,3.3,0.133,2008_PHO,16.7,6826,5.922268657,20.19546269,5.409163821,4.35458191,0.173835605
pondeca01w,2009,Cappie Pondexter,PHO,G,34,1075,34,1075,22.2,0.559,0.502,0.234,0.294,3.6,7.5,26.6,1.4,0.8,12.9,26,112,108,0,4.5,0,4.5,0.168,2009_PHO,21,6900,6.086318408,22.32905473,5.879255534,5.189627767,0.193102429
pondeca01w,2010,Cappie Pondexter,NYL,G,34,1167,34,1167,24.6,0.604,0.544,0.283,0.335,2.3,8.4,27.7,1.4,0.3,11.8,27.3,120,103,0,6.1,1.3,7.3,0.252,2010_NYL,21.9,6875,8.000626866,16.35363184,8.94209765,8.121048825,0.278356429
pondeca01w,2011,Cappie Pondexter,NYL,G,34,1151,34,1151,18.7,0.503,0.456,0.318,0.254,2.3,7.5,25.5,2,0.8,13.7,26.7,104,100,0,2.7,1.5,4.2,0.146,2011_NYL,19.9,6849,4.512378109,13.91389055,5.518366134,4.859183067,0.168868221
pondeca01w,2012,Cappie Pondexter,NYL,G,34,1162,34,1162,21.5,0.538,0.481,0.283,0.29,2,7.8,25.3,1.9,0.5,14.1,29,106,103,0,3.7,0.9,4.6,0.158,2012_NYL,10.9,6800,6.174208955,9.757114428,6.369507931,5.484753965,0.188803923
pondeca01w,2013,Cappie Pondexter,NYL,G,30,1027,30,1027,14.6,0.466,0.4,0.217,0.328,1.7,7.3,23.2,1.6,0.3,16.1,28.3,92,102,0,0.2,0.8,1,0.038,2013_NYL,6.8,6876,1.931373134,3.865462687,2.369675901,1.68483795,0.065621731
pondeca01w,2014,Cappie Pondexter,NYL,G,34,1052,34,1052,14.1,0.473,0.416,0.2,0.323,2.5,6.4,23.7,1.7,0.3,15.8,24.6,93,101,0,0.1,1.1,1.3,0.048,2014_NYL,12.5,6872,1.716696517,8.14440796,2.383472249,1.841736124,0.07002799
pondeca01w,2015,Cappie Pondexter,CHI,G,29,877,29,877,17.7,0.522,0.472,0.17,0.275,0.9,7.2,11.7,1.6,0.5,9,23.1,107,103,0,2.3,0.6,2.9,0.133,2015_CHI,23.4,6874,3.001870647,23.1179204,3.037858981,2.968929491,0.135412976
pondeca01w,2016,Cappie Pondexter,CHI,G,33,905,33,905,15.3,0.505,0.451,0.124,0.245,1.7,6.1,15.5,1.7,0.3,10.2,22.7,105,111,0,1.4,0.2,1.6,0.072,2016_CHI,18.3,6875,2.017114428,20.06830846,1.784340733,1.692170366,0.07479206
pondeca01w,2017,Cappie Pondexter,CHI,G,29,789,29,789,9.1,0.434,0.382,0.121,0.253,1.9,6.2,23.9,1.2,0.5,17,21.7,89,110,0,-0.8,0.2,-0.6,-0.031,2017_CHI,10.1,6926,-0.675164179,11.38317413,-0.821341538,-0.710670769,-0.036028936
pondeca01w,2018,Cappie Pondexter,IND,G,17,411,17,411,11.1,0.452,0.419,0.156,0.144,1.3,5.8,19.8,1.5,0,10.7,23.7,92,112,0,-0.4,0.1,-0.2,-0.023,2018_IND,4.9,6900,0.057253731,6.04920398,-0.011198854,-0.105599427,-0.010277316
pondeca01w,2018,Cappie Pondexter,LAS,G,13,134,13,134,9.5,0.458,0.349,0.047,0.442,1.8,6.3,11.7,1.2,0,7.2,19.6,99,106,0,0,0.2,0.2,0.057,2018_LAS,19.5,6825,-0.088,15.47477612,-0.008969963,0.095515018,0.028511946
poppech01w,2013,Chelsea Poppens,SAS,F,8,63,8,63,6.4,0.418,0.444,0,0.444,15.5,15.8,2.6,0.8,0,15.7,9.2,98,106,0,0,0,0,0.026,2013_SAS,8.8,6823,-0.138537313,11.0520597,-0.15933165,-0.079665825,-0.050581476
potthan01w,1999,Angie Potthoff,MIN,F,32,710,32,710,6.6,0.411,0.389,0.129,0.236,4.6,8,10.4,2,0.7,18.5,13.5,82,98,0,-0.6,0.7,0.2,0.009,1999_MIN,11.8,6475,-1.490646766,7.751840796,-1.04675595,-0.423377975,-0.02385228
potthan01w,2000,Angie Potthoff,MIN,F,3,8,3,8,-7.4,0,0,0.5,0,0,17.4,20.9,0,0,0,12.4,31,94,0,0,0,0,-0.146,2000_MIN,15.8,6425,-0.072517413,9.981691542,-0.065272827,-0.032636413,-0.163182066
powelel01w,1999,Elaine Powell,ORL,G,18,256,18,256,11.1,0.551,0.53,0.273,0.667,4.6,5.9,22.8,2,1.4,30.8,11.6,98,101,0,0.2,0.1,0.4,0.058,1999_ORL,15.6,6450,0.035661692,13.82587065,0.106076748,0.253038374,0.039537246
powelel01w,2000,Elaine Powell,ORL,G,20,347,20,347,11.2,0.476,0.417,0.136,0.333,6.4,9.6,21.4,2,0.2,28.4,15,91,102,0,0,0.2,0.3,0.03,2000_ORL,14.5,6500,0.06560199,14.8419403,0.047347639,0.173673819,0.020020037
powelel01w,2001,Elaine Powell,ORL,G,32,1055,32,1055,15.5,0.521,0.468,0.345,0.358,3.9,6.2,19.2,2.7,0.6,18.7,19.1,102,101,0,2.3,0.3,2.6,0.099,2001_ORL,12.8,6450,2.45641791,12.63572139,2.483288287,2.541644144,0.096365655
powelel01w,2002,Elaine Powell,DET,G,15,397,15,397,20.5,0.534,0.471,0.182,0.331,8.2,9.9,33,3.3,1.7,22.8,21.2,101,97,0,0.8,0.5,1.3,0.134,2002_DET,9.2,6450,1.911920398,6.797661692,2.059785252,1.679892626,0.169258703
powelel01w,2002,Elaine Powell,ORL,G,15,308,15,308,9.7,0.398,0.364,0.111,0.263,3,6.9,19.3,3.8,1.2,21.4,22.4,78,99,0,-0.7,0.3,-0.3,-0.044,2002_ORL,15.9,6525,-0.171621891,15.75547264,-0.164799756,-0.232399878,-0.030181802
powelel01w,2003,Elaine Powell,DET,G,33,938,33,938,15.7,0.529,0.466,0.086,0.455,6,6.8,25.4,2.6,0.8,22,17.6,104,97,0,1.9,1.3,3.2,0.136,2003_DET,23.9,6900,2.277333333,17.74935323,3.113464734,3.156732367,0.134615453
powelel01w,2004,Elaine Powell,DET,G,30,760,30,760,10.9,0.416,0.377,0,0.362,5,6.8,31,2.6,0.9,27.6,13.5,87,99,0,-0.2,0.7,0.5,0.026,2004_DET,15.5,6850,0.030248756,14.20079602,0.174394015,0.337197008,0.017747211
powelel01w,2005,Elaine Powell,DET,G,29,671,29,671,11.8,0.478,0.437,0.014,0.458,4.5,7.4,22.6,2.4,0.6,23,15.4,92,95,0,0.2,1.1,1.3,0.079,2005_DET,14.7,6925,0.327154229,7.577711443,1.017270564,1.158635282,0.069069167
powelel01w,2006,Elaine Powell,CHI,G,14,253,14,253,11.5,0.489,0.433,0.05,0.4,3.1,5.9,27.7,2.8,1,26.9,17.4,88,107,0,-0.1,0,-0.1,-0.015,2006_CHI,2,6801,0.08559204,7.104318408,-0.104290706,-0.102145353,-0.016149463
powelel01w,2006,Elaine Powell,DET,G,11,117,11,117,4.2,0.316,0.188,0.125,0.875,7,6.4,19.8,1.4,0,28.9,11.8,76,98,0,-0.2,0.2,0,-0.01,2006_DET,23.4,6827,-0.385343284,12.37893532,-0.196466095,-0.098233047,-0.033583948
powelel01w,2007,Elaine Powell,DET,G,32,323,32,323,7.9,0.468,0.407,0,0.426,4,6,21.2,1.9,0.5,31.1,12.5,88,97,0,-0.1,0.5,0.4,0.046,2007_DET,23.9,6849,-0.469233831,15.34110448,-0.065594868,0.167202566,0.0207062
powelel01w,2008,Elaine Powell,DET,G,16,313,16,313,10.8,0.534,0.5,0.041,0.245,6.8,9.4,17.7,1,0.3,24.9,10.2,105,101,0,0.4,0.3,0.7,0.089,2008_DET,24.1,6875,-0.003114428,18.03716418,0.272909952,0.486454976,0.06216677
powelni01w,2004,Nicole Powell,CHA,F,31,384,31,384,16.3,0.526,0.512,0.479,0.083,4.1,13.7,10.2,2.5,0.9,14.9,21.3,98,96,0,0.5,0.5,1.1,0.11,2004_CHA,13.9,6900,1.046925373,12.34965174,1.133205624,1.116602812,0.116312793
powelni01w,2005,Nicole Powell,SAC,F,34,988,34,988,16.6,0.522,0.483,0.502,0.227,4.1,8.5,12.4,2.3,1.5,11.2,19.3,109,90,0,2.7,2.4,5.2,0.209,2005_SAC,27.8,6800,2.841114428,16.28029851,4.514859292,4.857429646,0.196657071
